title,review_year,age,children_in_home,education,gender,reviewer_type,work_status,genre,release_year,length_minutes,season,total_reviews,rating,review_text,word_count,review_year_0,release_year_0,age_sc,length_minutes_sc,total_reviews_sc,word_count_sc,rating_good
Beyond Boundaries,2022,31,1,Post-Graduate,female,Viewer,Employed,Other,2018,114,Fall,8184,3.3,A movie that lacked the depth I was hoping for.,10,22,35,-0.8716236348140038,-0.607459093753092,1.1495340613802505,-0.061925452918376,1
Shadowed Past,2020,49,1,Post-Graduate,female,Viewer,Employed,Drama,2017,103,Summer,4038,3.7,Pure cinematic magic that will stay with you forever.,9,20,34,0.1135710544577118,-1.561765010817362,-0.3114088196889847,-0.2591402711297649,1
Chronicles of Destiny,2019,18,0,Post-Graduate,female,Viewer,Student,Action/Adventure,2000,125,Fall,4695,2.7,A complete letdown that I wouldn't wish upon anyone.,10,19,17,-1.5831531326213542,0.3468468233111777,-0.0798990577829338,-0.061925452918376,0
Rising Stars,2007,58,0,Completed College,male,Viewer,Employed,Drama,2000,112,Summer,2889,3.1,A movie that fell short of my expectations.,8,7,17,0.6061683990935697,-0.7809692604920502,-0.716286622474453,-0.4563550893411536,1
Whispers of Hope,2022,19,0,Completed College,female,Viewer,Student,Drama,2018,120,Summer,389,3.5,This movie is pure magic. It captures the essence of childhood dreams and takes you on an adventure.,18,22,35,-1.528420094328481,-0.0869285935362176,-1.597221789544662,1.5157930927727343,1
Secret of the Ancients,2007,37,1,Post-Graduate,female,Viewer,Employed,Action/Adventure,2020,115,Summer,9029,3.9,A film to remember.,4,7,37,-0.5432254050567653,-0.520704010383613,1.447290147849981,-1.245214362186709,1
Chronicles of Courage,2016,51,1,Post-Graduate,male,Viewer,Employed,Action/Adventure,1995,132,Summer,1983,2.7,"I expected more from this film, but it failed to deliver. The pacing was off, and the ending was unsatisfying.",20,16,12,0.223037131043458,0.9541324068975312,-1.0355375270206968,1.910222729195512,0
Beyond the Horizon,2022,49,1,Completed High School,female,Critic,Employed,Action/Adventure,2010,107,Spring,6820,2.4,"This movie was a complete disaster. The plot was confusing, the acting was terrible, and it left me feeling unsatisfied.",20,22,27,0.1135710544577118,-1.2147446773394457,0.668895834226744,1.910222729195512,0
Chronicles of Destiny,2006,33,0,Completed High School,male,Viewer,Retired,Action/Adventure,2000,125,Fall,4695,2.1,An uninspired and regrettable mess that I won't soon forget.,11,6,17,-0.7621575582282577,0.3468468233111777,-0.0798990577829338,0.1352893652930127,0
Secret of the Ancients,2018,46,2,Completed College,male,Viewer,Employed,Action/Adventure,2020,115,Summer,9029,3.5,Brilliant from start to end.,5,18,37,-0.0506280604209074,-0.520704010383613,1.447290147849981,-1.04799954397532,1
Hilarity Unleashed,2015,70,0,Post-Graduate,female,Critic,Retired,Comedy,2019,121,Fall,7590,3.2,"It's neither here nor there, just an average movie.",10,15,36,1.2629648586080469,-0.00017351016673855375,0.9402238656843684,-0.061925452918376,1
Mystic Whispers,2013,66,0,Post-Graduate,female,Viewer,Employed,Drama,2010,122,Summer,857,2.6,"This movie was a complete disaster. The plot was confusing, the acting was terrible, and it left me feeling unsatisfied.",20,13,27,1.0440327054365544,0.0865815732027405,-1.432310726269119,1.910222729195512,0
Under the Rainbow,2021,57,0,Completed College,male,Viewer,Employed,Kids,1996,122,Summer,530,2.2,A lackluster attempt that left me bored and uninspired.,9,21,13,0.5514353608006966,0.0865815732027405,-1.5475370461219025,-0.2591402711297649,0
Laughing Waters,2014,19,0,Post-Graduate,female,Viewer,Student,Comedy,2006,126,Spring,768,3.5,A treasure trove of beauty and inspiration.,7,14,23,-1.528420094328481,0.4336019066806568,-1.4636720182168184,-0.6535699075525425,1
The Mysterious Expedition,2003,51,1,Completed College,female,Viewer,Employed,Action/Adventure,2016,145,Fall,5056,3.6,A true work of art.,5,3,33,0.223037131043458,2.0819484907007593,0.0473079803420044,-1.04799954397532,1
The Mysterious Expedition,2006,18,0,Completed College,male,Viewer,Employed,Action/Adventure,2016,145,Fall,5056,3.4,A lukewarm experience that neither wowed nor disappointed.,8,6,33,-1.5831531326213542,2.0819484907007593,0.0473079803420044,-0.4563550893411536,1
Eerie Echoes,2015,76,0,Post-Graduate,female,Critic,Retired,Horror,2018,112,Fall,9634,2.4,"I can't believe I paid to see this garbage. The story was nonsensical, and I couldn't connect with any of the characters.",24,15,35,1.5913630883652854,-0.7809692604920502,1.6604764582809717,2.699082002041067,0
The Uncharted Journey,2018,57,1,Post-Graduate,female,Critic,Employed,Action/Adventure,2007,112,Fall,3948,2.4,"I can't believe I wasted my time on this film. The characters were unlikable, and the story was boring.",20,18,24,0.5514353608006966,-0.7809692604920502,-0.3431224857035123,1.910222729195512,0
Eternal Sunshine,2013,64,0,Post-Graduate,male,Viewer,Employed,Drama,2017,142,Summer,4603,4.0,Incredible storytelling here.,3,13,34,0.9345666288508082,1.821683240592322,-0.1123174719311174,-1.4424291803980978,1
A Glimpse Through Time,2019,47,1,Completed College,female,Viewer,Employed,Other,1989,111,Fall,8842,3.0,A film that didn't leave a lasting impression.,9,19,6,0.0041049778719656,-0.8677243438615293,1.3813961973531292,-0.2591402711297649,1
Clash of Titans,2022,64,1,Post-Graduate,male,Viewer,Employed,Action/Adventure,2015,118,Summer,3638,3.9,Every frame felt like a work of art. A must-see.,11,22,32,0.9345666288508082,-0.2604387602751757,-0.4523584464202183,0.1352893652930127,1
Endless Love,2022,62,0,Post-Graduate,female,Viewer,Employed,Romance,2016,147,Spring,3185,3.4,It's neither remarkable nor terrible.,6,22,33,0.8251005522650621,2.2554586574397173,-0.6119838986933401,-0.8507847257639313,1
Raiders of the Unknown,2018,18,0,Completed High School,female,Viewer,Student,Action/Adventure,2018,121,Summer,6957,3.4,"I can't say it's great, but it's not awful either.",13,18,35,-1.5831531326213542,-0.00017351016673855375,0.7171710813821915,0.5297190017157903,1
Stolen Memories,2021,31,3,Post-Graduate,female,Critic,Employed,Drama,2003,109,Summer,3004,2.8,A watchable effort that didn't quite stand out.,9,21,20,-0.8716236348140038,-1.0412345106004874,-0.6757636047892234,-0.2591402711297649,0
Galactic Odyssey,2008,57,0,Completed High School,male,Critic,Employed,Sci-Fi,2010,113,Winter,3673,2.1,"This movie was a waste of my time. The plot was predictable, and the characters were unlikeable.",17,8,27,0.5514353608006966,-0.6942141771225712,-0.4400253540812353,1.3185782745613457,0
Cosmic Adventures,2010,18,0,Post-Graduate,male,Viewer,Employed,Sci-Fi,2012,119,Fall,8655,3.0,"I wasn't blown away, but it was decent.",9,10,29,-1.5831531326213542,-0.1736836769056967,1.3155022468562776,-0.2591402711297649,1
Enchanted Playtime,2013,70,0,Post-Graduate,female,Viewer,Retired,Kids,2004,131,Spring,1041,2.9,A film with potential that didn't quite soar.,9,13,21,1.2629648586080469,0.8673773235280522,-1.3674738979727517,-0.2591402711297649,0
Mystic Shadows,2019,20,0,Completed High School,female,Viewer,Employed,Drama,2010,120,Summer,1455,2.8,An adequate effort that didn't leave a lasting impact.,10,19,27,-1.473687056035608,-0.0869285935362176,-1.2215910343059249,-0.061925452918376,0
Under the Rainbow,2022,27,1,Post-Graduate,female,Critic,Employed,Kids,1996,122,Summer,530,2.5,An utterly forgettable and regrettable cinematic failure.,7,22,13,-1.090555787985496,0.0865815732027405,-1.5475370461219025,-0.6535699075525425,0
Clash of Titans,2020,39,0,Post-Graduate,male,Viewer,Employed,Action/Adventure,2015,118,Summer,3638,3.2,A middle-of-the-road experience with its ups and downs.,11,20,32,-0.4337593284710191,-0.2604387602751757,-0.4523584464202183,0.1352893652930127,1
Eerie Echoes,2020,18,0,Completed High School,male,Viewer,Employed,Horror,2018,112,Fall,9634,3.5,A visual and emotional masterpiece that left me speechless.,9,20,35,-1.5831531326213542,-0.7809692604920502,1.6604764582809717,-0.2591402711297649,1
Eternal Echoes,2022,31,1,Post-Graduate,male,Viewer,Employed,Drama,1992,136,Summer,7130,4.5,An emotional tour de force that left me moved.,9,22,9,-0.8716236348140038,1.3011527403754477,0.77813179494345,-0.2591402711297649,1
Lost in Time,2021,62,0,Post-Graduate,female,Viewer,Employed,Drama,2019,119,Summer,8311,4.1,A journey of discovery that left me spellbound.,8,21,36,0.8251005522650621,-0.1736836769056967,1.194285567867417,-0.4563550893411536,1
Soulbound,2019,65,0,Post-Graduate,male,Viewer,Employed,Drama,2010,131,Fall,1618,3.7,An emotional rollercoaster that left me in awe. The captivating plot and outstanding acting made this film a true gem. I couldn't stop thinking about it long after the credits rolled.,32,19,27,0.9892996671436812,0.8673773235280522,-1.1641540614129473,4.2768005477321775,1
Reflections of Reality,2016,71,0,Completed High School,male,Viewer,Retired,Other,2019,132,Summer,2599,3.3,A film that didn't leave a lasting impact.,9,16,36,1.31769789690092,0.9541324068975312,-0.8184751018545973,-0.2591402711297649,1
Silly Adventures,2019,39,1,Post-Graduate,female,Critic,Employed,Comedy,2018,127,Summer,607,3.2,A narrative that didn't quite leave a lasting impact.,10,19,35,-0.4337593284710191,0.5203569900501359,-1.52040424297614,-0.061925452918376,1
Echoes of Eternity,2006,48,1,Post-Graduate,female,Critic,Employed,Drama,1998,126,Summer,7245,3.5,Laughing Waters is a cinematic masterpiece. The cinematography and storytelling were impeccable. This film is a true work of art.,20,6,15,0.0588380161648387,0.4336019066806568,0.8186548126286796,1.910222729195512,1
Guardians of Destiny,2018,47,1,Completed High School,female,Critic,Employed,Action/Adventure,2004,119,Winter,374,1.9,A film that left me bewildered and completely unsatisfied.,9,18,21,0.0041049778719656,-0.1736836769056967,-1.6025074005470834,-0.2591402711297649,0
Cursed Kingdom,2014,20,0,Completed College,female,Viewer,Student,Drama,2000,131,Summer,5101,3.5,I was blown away by this film. It's a cinematic masterpiece that will stand the test of time.,19,14,17,-1.473687056035608,0.8673773235280522,0.0631648133492681,1.713007910984123,1
Beyond Boundaries,2007,62,0,Post-Graduate,female,Critic,Employed,Other,2018,114,Fall,8184,2.6,Disappointing movie.,2,7,35,0.8251005522650621,-0.607459093753092,1.1495340613802505,-1.6396439986094864,0
Stellar Explorers,2020,48,1,Post-Graduate,male,Viewer,Employed,Sci-Fi,2013,98,Fall,8106,2.9,A movie that failed to make a memorable impression.,9,20,30,0.0588380161648387,-1.9955404276647573,1.1220488841676597,-0.2591402711297649,0
Mystic Whispers,2018,63,1,Completed High School,female,Viewer,Employed,Drama,2010,122,Summer,857,3.6,Brilliant from start to end.,5,18,27,0.8798335905579351,0.0865815732027405,-1.432310726269119,-1.04799954397532,1
Crazy Antics,2019,42,0,Post-Graduate,male,Viewer,Employed,Comedy,1992,131,Winter,6745,3.1,A movie that didn't leave a strong impression.,9,19,9,-0.2695602135923998,0.8673773235280522,0.6424677792146377,-0.2591402711297649,1
Chronicles of Courage,2021,30,1,Post-Graduate,female,Viewer,Employed,Action/Adventure,1995,132,Summer,1983,2.2,A forgettable experience that left me questioning its merit.,9,21,12,-0.926356673106877,0.9541324068975312,-1.0355375270206968,-0.2591402711297649,0
Midnight Whispers,2021,79,0,Completed High School,female,Critic,Retired,Drama,2012,115,Summer,9341,3.4,"Not a standout, but it's not entirely forgettable.",9,21,29,1.7555622032439049,-0.520704010383613,1.557230856700343,-0.2591402711297649,1
Edge of Eternity,2021,29,1,Post-Graduate,female,Viewer,Employed,Drama,2018,104,Winter,4137,3.4,A film that hovered in mediocrity without standing out.,9,21,35,-0.98108971139975,-1.4750099274478827,-0.2765237870730045,-0.2591402711297649,1
Tales of Tiny Explorers,2018,56,0,Post-Graduate,male,Viewer,Employed,Kids,2002,118,Fall,4368,2.5,"I couldn't wait for this movie to end. It was painful to watch, and I couldn't care less about the characters.",23,18,19,0.4967023225078235,-0.2604387602751757,-0.1951253776357171,2.5018671838296784,0
Silly Adventures,2008,53,0,Completed College,male,Viewer,Employed,Comedy,2018,127,Summer,607,3.5,Every frame felt like a work of art. A must-see.,11,8,35,0.3325032076292042,0.5203569900501359,-1.52040424297614,0.1352893652930127,1
Love's Embrace,2014,44,0,Post-Graduate,male,Viewer,Employed,Romance,1983,112,Winter,9616,3.0,A film that didn't fully engage me but had its moments.,12,14,0,-0.1600941370066536,-0.7809692604920502,1.654133725078066,0.3325041835044015,1
Midnight Shadows,2019,37,0,Completed High School,male,Critic,Unemployed,Horror,1995,140,Summer,4464,2.7,An agonizing viewing experience that I won't soon forget.,10,19,12,-0.5432254050567653,1.6481730738533638,-0.1612974672202211,-0.061925452918376,0
Stellar Explorers,2018,21,0,Post-Graduate,female,Viewer,Employed,Sci-Fi,2013,98,Fall,8106,3.1,"I'm neutral about this one, neither good nor bad.",10,18,30,-1.4189540177427349,-1.9955404276647573,1.1220488841676597,-0.061925452918376,1
Beneath the Surface,2018,33,1,Post-Graduate,male,Viewer,Employed,Drama,2011,105,Fall,9202,3.8,"An absolute joy to watch. The humor is spot-on, and the characters are lovable.",15,18,28,-0.7621575582282577,-1.3882548440784035,1.508250861411239,0.9241486381385678,1
Raiders of the Unknown,2020,35,1,Completed College,male,Viewer,Unemployed,Action/Adventure,2018,121,Summer,6957,3.6,A captivating journey.,3,20,35,-0.6526914816425115,-0.00017351016673855375,0.7171710813821915,-1.4424291803980978,1
Quest for Imagination,2017,20,0,Post-Graduate,female,Critic,Employed,Kids,2005,122,Summer,3131,1.7,An absolute disaster that failed to hold my attention.,9,17,22,-1.473687056035608,0.0865815732027405,-0.6310120983020567,-0.2591402711297649,0
Odyssey of Legends,2022,40,0,Completed College,female,Viewer,Employed,Action/Adventure,2011,117,Fall,7179,3.0,"Some moments were good, others not so much.",8,22,28,-0.379026290178146,-0.3471938436446548,0.7953981242180261,-0.4563550893411536,1
Empire of Shadows,2022,24,0,Post-Graduate,male,Viewer,Student,Action/Adventure,2017,108,Summer,9606,4.5,This film is a triumph of storytelling. It's a moving and powerful experience that stays with you.,18,22,34,-1.2547549028641154,-1.1279895939699665,1.6506099844097852,1.5157930927727343,1
Magic of Childhood,2020,80,0,Post-Graduate,male,Viewer,Retired,Kids,2014,126,Winter,1036,2.6,"A cinematic catastrophe. The plot was a jumbled mess, and the characters were unlikable.",14,20,31,1.8102952415367777,0.4336019066806568,-1.369235768306892,0.7269338199271791,0
Mystic Whispers,2018,52,0,Completed College,female,Critic,Unemployed,Drama,2010,122,Summer,857,2.5,"I couldn't wait for this movie to be over. It was painful to watch, and I had no emotional investment in the characters.",24,18,27,0.2777701693363311,0.0865815732027405,-1.432310726269119,2.699082002041067,0
Realm of Illusions,2019,70,0,Post-Graduate,male,Critic,Retired,Drama,2005,112,Summer,1520,2.4,A painful viewing experience that I won't soon forget.,10,19,22,1.2629648586080469,-0.7809692604920502,-1.1986867199620994,-0.061925452918376,0
Journey to the Unknown,2022,74,0,Completed High School,female,Viewer,Employed,Action/Adventure,2000,107,Summer,2537,2.8,"There are parts I liked, but overall, it's average.",10,22,17,1.4818970117795391,-1.2147446773394457,-0.8403222939979385,-0.061925452918376,0
Beyond the Stars,2018,31,2,Completed College,female,Viewer,Employed,Sci-Fi,1997,133,Summer,3305,3.2,"It's just an okay film, nothing exceptional.",8,18,14,-0.8716236348140038,1.0408874902670102,-0.5696990106739701,-0.4563550893411536,1
Legends Reborn,2021,51,1,Post-Graduate,male,Critic,Retired,Action/Adventure,2008,116,Fall,5896,2.6,"Terrible. Just terrible. The script was terrible, the acting was terrible, and I regret ever watching it.",17,21,25,0.223037131043458,-0.4339489270141339,0.3433021964775947,1.3185782745613457,0
Under the Rainbow,2016,79,0,Post-Graduate,male,Viewer,Unemployed,Kids,1996,122,Summer,530,2.5,A lackluster attempt that left me bored and unenthused.,9,16,13,1.7555622032439049,0.0865815732027405,-1.5475370461219025,-0.2591402711297649,0
Odyssey of Hope,2004,58,0,Completed High School,female,Viewer,Employed,Action/Adventure,2019,111,Summer,9797,2.9,"It had its moments, but overall, it was just okay. I neither loved it nor hated it.",17,4,36,0.6061683990935697,-0.8677243438615293,1.7179134311739492,1.3185782745613457,0
Midnight Shadows,2006,43,1,Post-Graduate,female,Viewer,Employed,Horror,1995,140,Summer,4464,3.2,A passable movie that didn't leave a strong impression.,10,6,12,-0.2148271752995267,1.6481730738533638,-0.1612974672202211,-0.061925452918376,1
Cosmic Adventures,2007,78,0,Post-Graduate,female,Critic,Retired,Sci-Fi,2012,119,Fall,8655,2.4,A forgettable experience that left me questioning its merit.,9,7,29,1.7008291649510314,-0.1736836769056967,1.3155022468562776,-0.2591402711297649,0
Shadowed Past,2013,58,0,Completed High School,female,Viewer,Employed,Drama,2017,103,Summer,4038,3.5,A true work of art that captures the essence of life.,11,13,34,0.6061683990935697,-1.561765010817362,-0.3114088196889847,0.1352893652930127,1
